,UserId,VenueId,TimeZone,Latitude,Longitude,Category,City,CountryCode,Time,Date,Local_sg_time,L1_Category,is_weekend,hour,TrajectoryId
79,1,243,-420,33.436135,-111.99933500000002,23,Phoenix,US,00:40:37,2012-04-23,2012/4/23 00:40:37,10,False,0,11
80,1,117,-420,33.483868,-112.075948,55,Phoenix,US,01:29:45,2012-04-23,2012/4/23 01:29:45,5,False,1,11
81,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,02:25:31,2012-04-23,2012/4/23 02:25:31,8,False,2,11
82,1,236,-420,33.501775,-112.077445,65,Phoenix,US,02:26:41,2012-04-23,2012/4/23 02:26:41,8,False,2,11
83,1,259,-420,33.503444,-112.073675,28,Phoenix,US,03:27:42,2012-04-23,2012/4/23 03:27:42,6,False,3,11
84,1,282,-420,33.501437,-112.07413,51,Phoenix,US,04:33:20,2012-04-23,2012/4/23 04:33:20,6,False,4,11
85,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,11:13:13,2012-04-23,2012/4/23 11:13:13,8,False,11,11
86,1,188,-420,33.501412,-112.073821,109,Phoenix,US,12:22:58,2012-04-23,2012/4/23 12:22:58,10,False,12,11
87,1,49,-420,33.448165,-111.98802,74,Phoenix,US,12:57:29,2012-04-23,2012/4/23 12:57:29,10,False,12,11
88,1,250,-420,33.447844,-111.988,58,Phoenix,US,13:02:34,2012-04-23,2012/4/23 13:02:34,10,False,13,11
89,1,7,-420,33.435624,-112.003066,1,Phoenix,US,13:08:44,2012-04-23,2012/4/23 13:08:44,10,False,13,11
90,1,181,-420,33.436060999999995,-111.996818,3,Phoenix,US,13:23:52,2012-04-23,2012/4/23 13:23:52,10,False,13,11
91,1,241,-420,33.43655,-111.997583,12,Phoenix,US,13:46:47,2012-04-23,2012/4/23 13:46:47,9,False,13,11
92,1,185,-420,33.43736,-111.999649,59,Phoenix,US,00:43:42,2012-04-26,2012/4/26 00:43:42,9,False,0,12
93,1,7,-420,33.435624,-112.003066,1,Phoenix,US,00:59:06,2012-04-26,2012/4/26 00:59:06,10,False,0,12
94,1,243,-420,33.436135,-111.99933500000002,23,Phoenix,US,01:04:28,2012-04-26,2012/4/26 01:04:28,10,False,1,12
95,1,49,-420,33.448165,-111.98802,74,Phoenix,US,01:19:47,2012-04-26,2012/4/26 01:19:47,10,False,1,12
96,1,188,-420,33.501412,-112.073821,109,Phoenix,US,01:57:19,2012-04-26,2012/4/26 01:57:19,10,False,1,12
97,1,259,-420,33.503444,-112.073675,28,Phoenix,US,04:15:14,2012-04-26,2012/4/26 04:15:14,6,False,4,12
98,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,06:47:31,2012-04-26,2012/4/26 06:47:31,8,False,6,12
99,1,236,-420,33.501775,-112.077445,65,Phoenix,US,11:55:37,2012-04-26,2012/4/26 11:55:37,8,False,11,12
100,1,259,-420,33.503444,-112.073675,28,Phoenix,US,12:07:27,2012-04-26,2012/4/26 12:07:27,6,False,12,12
101,1,185,-420,33.43736,-111.999649,59,Phoenix,US,14:41:41,2012-04-28,2012/4/28 14:41:41,9,True,14,13
102,1,237,-420,33.436297,-112.000983,58,Phoenix,US,14:54:11,2012-04-28,2012/4/28 14:54:11,10,True,14,13
103,1,243,-420,33.436135,-111.99933500000002,23,Phoenix,US,15:05:59,2012-04-28,2012/4/28 15:05:59,10,True,15,13
104,1,49,-420,33.448165,-111.98802,74,Phoenix,US,15:18:23,2012-04-28,2012/4/28 15:18:23,10,True,15,13
105,1,214,-420,33.448251,-112.07376200000002,28,Phoenix,US,15:36:04,2012-04-28,2012/4/28 15:36:04,6,True,15,13
106,1,188,-420,33.501412,-112.073821,109,Phoenix,US,15:55:06,2012-04-28,2012/4/28 15:55:06,10,True,15,13
107,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,16:02:32,2012-04-28,2012/4/28 16:02:32,8,True,16,13
108,1,259,-420,33.503444,-112.073675,28,Phoenix,US,16:40:55,2012-04-28,2012/4/28 16:40:55,6,True,16,13
109,1,282,-420,33.501437,-112.07413,51,Phoenix,US,20:57:33,2012-04-28,2012/4/28 20:57:33,6,True,20,13
110,1,1,-420,33.485847,-112.06903,27,Phoenix,US,02:49:47,2012-04-29,2012/4/29 02:49:47,4,True,2,14
111,1,85,-420,33.487849,-112.074505,46,Phoenix,US,03:43:50,2012-04-29,2012/4/29 03:43:50,9,True,3,14
112,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,04:17:11,2012-04-29,2012/4/29 04:17:11,8,True,4,14
113,1,282,-420,33.501437,-112.07413,51,Phoenix,US,06:51:03,2012-04-29,2012/4/29 06:51:03,6,True,6,14
114,1,276,-420,33.501475,-112.07438,67,Phoenix,US,07:14:34,2012-04-29,2012/4/29 07:14:34,10,True,7,14
115,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,17:49:48,2012-04-29,2012/4/29 17:49:48,8,True,17,14
116,1,30,-420,33.506915,-112.074183,4,Phoenix,US,18:42:51,2012-04-29,2012/4/29 18:42:51,4,True,18,14
117,1,7,-420,33.435624,-112.003066,1,Phoenix,US,03:25:06,2012-05-05,2012/5/05 03:25:06,10,True,3,15
118,1,181,-420,33.436060999999995,-111.996818,3,Phoenix,US,03:27:45,2012-05-05,2012/5/05 03:27:45,10,True,3,15
119,1,28,-420,33.488921000000005,-112.082997,77,Phoenix,US,04:10:15,2012-05-05,2012/5/05 04:10:15,4,True,4,15
120,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,04:32:34,2012-05-05,2012/5/05 04:32:34,8,True,4,15
121,1,259,-420,33.503444,-112.073675,28,Phoenix,US,04:44:25,2012-05-05,2012/5/05 04:44:25,6,True,4,15
122,1,282,-420,33.501437,-112.07413,51,Phoenix,US,06:06:58,2012-05-05,2012/5/05 06:06:58,6,True,6,15
123,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,19:11:49,2012-05-05,2012/5/05 19:11:49,8,True,19,15
124,1,236,-420,33.501775,-112.077445,65,Phoenix,US,19:12:38,2012-05-05,2012/5/05 19:12:38,8,True,19,15
125,1,12,-420,33.521109,-112.094372,80,Phoenix,US,20:23:32,2012-05-05,2012/5/05 20:23:32,1,True,20,15
126,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,23:43:39,2012-05-05,2012/5/05 23:43:39,8,True,23,15
127,1,259,-420,33.503444,-112.073675,28,Phoenix,US,23:47:06,2012-05-05,2012/5/05 23:47:06,6,True,23,15
128,1,188,-420,33.501412,-112.073821,109,Phoenix,US,00:47:33,2012-05-06,2012/5/06 00:47:33,10,True,0,16
129,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,17:38:54,2012-05-06,2012/5/06 17:38:54,8,True,17,16
130,1,7,-420,33.435624,-112.003066,1,Phoenix,US,19:39:44,2012-05-06,2012/5/06 19:39:44,10,True,19,16
131,1,49,-420,33.448165,-111.98802,74,Phoenix,US,21:23:17,2012-05-06,2012/5/06 21:23:17,10,True,21,16
132,1,214,-420,33.448251,-112.07376200000002,28,Phoenix,US,21:40:05,2012-05-06,2012/5/06 21:40:05,6,True,21,16
133,1,93,-420,33.520454,-112.099745,109,Phoenix,US,22:07:08,2012-05-06,2012/5/06 22:07:08,10,True,22,16
134,1,188,-420,33.501412,-112.073821,109,Phoenix,US,00:12:56,2012-05-07,2012/5/07 00:12:56,10,False,0,17
135,1,259,-420,33.503444,-112.073675,28,Phoenix,US,02:46:37,2012-05-07,2012/5/07 02:46:37,6,False,2,17
136,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,16:27:28,2012-05-07,2012/5/07 16:27:28,8,False,16,17
137,1,259,-420,33.503444,-112.073675,28,Phoenix,US,16:54:47,2012-05-07,2012/5/07 16:54:47,6,False,16,17
138,1,282,-420,33.501437,-112.07413,51,Phoenix,US,18:05:50,2012-05-07,2012/5/07 18:05:50,6,False,18,17
139,1,188,-420,33.501412,-112.073821,109,Phoenix,US,20:04:23,2012-05-07,2012/5/07 20:04:23,10,False,20,17
140,1,49,-420,33.448165,-111.98802,74,Phoenix,US,20:39:22,2012-05-07,2012/5/07 20:39:22,10,False,20,17
141,1,250,-420,33.447844,-111.988,58,Phoenix,US,20:42:02,2012-05-07,2012/5/07 20:42:02,10,False,20,17
142,1,7,-420,33.435624,-112.003066,1,Phoenix,US,20:47:19,2012-05-07,2012/5/07 20:47:19,10,False,20,17
143,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,01:36:15,2012-05-12,2012/5/12 01:36:15,8,True,1,18
144,1,135,-420,33.47457,-112.064849,54,Phoenix,US,03:26:26,2012-05-12,2012/5/12 03:26:26,4,True,3,18
145,1,259,-420,33.503444,-112.073675,28,Phoenix,US,21:51:59,2012-05-12,2012/5/12 21:51:59,6,True,21,18
146,1,74,-420,33.488271999999995,-112.081581,60,Phoenix,US,21:56:25,2012-05-12,2012/5/12 21:56:25,9,True,21,18
147,1,88,-420,33.465472,-112.082981,7,Phoenix,US,22:10:26,2012-05-12,2012/5/12 22:10:26,4,True,22,18
148,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,22:52:18,2012-05-12,2012/5/12 22:52:18,8,True,22,18
149,1,282,-420,33.501437,-112.07413,51,Phoenix,US,00:05:46,2012-05-13,2012/5/13 00:05:46,6,True,0,19
150,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,01:25:19,2012-05-13,2012/5/13 01:25:19,8,True,1,19
151,1,52,-420,33.509523,-112.060233,91,Phoenix,US,01:41:24,2012-05-13,2012/5/13 01:41:24,4,True,1,19
152,1,126,-420,33.508874,-112.083721,55,Phoenix,US,05:57:44,2012-05-13,2012/5/13 05:57:44,5,True,5,19
153,1,236,-420,33.501775,-112.077445,65,Phoenix,US,07:30:54,2012-05-13,2012/5/13 07:30:54,8,True,7,19
154,1,259,-420,33.503444,-112.073675,28,Phoenix,US,17:38:17,2012-05-13,2012/5/13 17:38:17,6,True,17,19
155,1,30,-420,33.506915,-112.074183,4,Phoenix,US,21:43:55,2012-05-13,2012/5/13 21:43:55,4,True,21,19
156,1,97,-420,33.494488,-112.083067,60,Phoenix,US,22:14:28,2012-05-13,2012/5/13 22:14:28,9,True,22,19
157,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,22:31:17,2012-05-13,2012/5/13 22:31:17,8,True,22,19
158,1,259,-420,33.503444,-112.073675,28,Phoenix,US,23:35:00,2012-05-13,2012/5/13 23:35:00,6,True,23,19
159,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,14:22:33,2012-05-14,2012/5/14 14:22:33,8,False,14,20
160,1,259,-420,33.503444,-112.073675,28,Phoenix,US,16:59:42,2012-05-14,2012/5/14 16:59:42,6,False,16,20
161,1,214,-420,33.448251,-112.07376200000002,28,Phoenix,US,17:46:39,2012-05-14,2012/5/14 17:46:39,6,False,17,20
162,1,7,-420,33.435624,-112.003066,1,Phoenix,US,18:10:14,2012-05-14,2012/5/14 18:10:14,10,False,18,20
163,1,181,-420,33.436060999999995,-111.996818,3,Phoenix,US,18:14:52,2012-05-14,2012/5/14 18:14:52,10,False,18,20
164,1,237,-420,33.436297,-112.000983,58,Phoenix,US,03:20:38,2012-05-17,2012/5/17 03:20:38,10,False,3,21
165,1,7,-420,33.435624,-112.003066,1,Phoenix,US,03:25:16,2012-05-17,2012/5/17 03:25:16,10,False,3,21
166,1,239,-420,33.436651,-111.999259,3,Phoenix,US,03:34:53,2012-05-17,2012/5/17 03:34:53,10,False,3,21
167,1,28,-420,33.488921000000005,-112.082997,77,Phoenix,US,04:03:02,2012-05-17,2012/5/17 04:03:02,4,False,4,21
168,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,04:26:39,2012-05-17,2012/5/17 04:26:39,8,False,4,21
169,1,236,-420,33.501775,-112.077445,65,Phoenix,US,04:34:39,2012-05-17,2012/5/17 04:34:39,8,False,4,21
170,1,259,-420,33.503444,-112.073675,28,Phoenix,US,06:30:07,2012-05-17,2012/5/17 06:30:07,6,False,6,21
171,1,276,-420,33.501475,-112.07438,67,Phoenix,US,07:21:04,2012-05-17,2012/5/17 07:21:04,10,False,7,21
172,1,259,-420,33.503444,-112.073675,28,Phoenix,US,12:18:25,2012-05-17,2012/5/17 12:18:25,6,False,12,21
173,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,12:30:44,2012-05-17,2012/5/17 12:30:44,8,False,12,21
174,1,188,-420,33.501412,-112.073821,109,Phoenix,US,13:40:21,2012-05-17,2012/5/17 13:40:21,10,False,13,21
175,1,214,-420,33.448251,-112.07376200000002,28,Phoenix,US,13:54:10,2012-05-17,2012/5/17 13:54:10,6,False,13,21
176,1,49,-420,33.448165,-111.98802,74,Phoenix,US,14:12:03,2012-05-17,2012/5/17 14:12:03,10,False,14,21
177,1,250,-420,33.447844,-111.988,58,Phoenix,US,14:14:44,2012-05-17,2012/5/17 14:14:44,10,False,14,21
178,1,7,-420,33.435624,-112.003066,1,Phoenix,US,14:20:14,2012-05-17,2012/5/17 14:20:14,10,False,14,21
179,1,181,-420,33.436060999999995,-111.996818,3,Phoenix,US,14:30:44,2012-05-17,2012/5/17 14:30:44,10,False,14,21
180,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,06:14:12,2012-05-19,2012/5/19 06:14:12,8,True,6,22
181,1,259,-420,33.503444,-112.073675,28,Phoenix,US,06:35:40,2012-05-19,2012/5/19 06:35:40,6,True,6,22
182,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,17:24:51,2012-05-19,2012/5/19 17:24:51,8,True,17,22
183,1,74,-420,33.488271999999995,-112.081581,60,Phoenix,US,17:33:58,2012-05-19,2012/5/19 17:33:58,9,True,17,22
184,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,18:42:43,2012-05-19,2012/5/19 18:42:43,8,True,18,22
185,1,236,-420,33.501775,-112.077445,65,Phoenix,US,18:44:59,2012-05-19,2012/5/19 18:44:59,8,True,18,22
186,1,259,-420,33.503444,-112.073675,28,Phoenix,US,18:52:05,2012-05-19,2012/5/19 18:52:05,6,True,18,22
187,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,15:12:01,2012-05-21,2012/5/21 15:12:01,8,False,15,23
188,1,259,-420,33.503444,-112.073675,28,Phoenix,US,15:31:08,2012-05-21,2012/5/21 15:31:08,6,False,15,23
189,1,188,-420,33.501412,-112.073821,109,Phoenix,US,17:29:05,2012-05-21,2012/5/21 17:29:05,10,False,17,23
190,1,214,-420,33.448251,-112.07376200000002,28,Phoenix,US,17:44:24,2012-05-21,2012/5/21 17:44:24,6,False,17,23
191,1,49,-420,33.448165,-111.98802,74,Phoenix,US,18:03:19,2012-05-21,2012/5/21 18:03:19,10,False,18,23
192,1,250,-420,33.447844,-111.988,58,Phoenix,US,18:05:24,2012-05-21,2012/5/21 18:05:24,10,False,18,23
193,1,7,-420,33.435624,-112.003066,1,Phoenix,US,18:11:23,2012-05-21,2012/5/21 18:11:23,10,False,18,23
194,1,241,-420,33.43655,-111.997583,12,Phoenix,US,18:16:08,2012-05-21,2012/5/21 18:16:08,9,False,18,23
195,1,181,-420,33.436060999999995,-111.996818,3,Phoenix,US,18:25:08,2012-05-21,2012/5/21 18:25:08,10,False,18,23
196,1,237,-420,33.436297,-112.000983,58,Phoenix,US,18:50:34,2012-05-21,2012/5/21 18:50:34,10,False,18,23
197,1,243,-420,33.436135,-111.99933500000002,23,Phoenix,US,03:18:32,2012-05-24,2012/5/24 03:18:32,10,False,3,24
198,1,250,-420,33.447844,-111.988,58,Phoenix,US,03:33:22,2012-05-24,2012/5/24 03:33:22,10,False,3,24
199,1,49,-420,33.448165,-111.98802,74,Phoenix,US,03:40:09,2012-05-24,2012/5/24 03:40:09,10,False,3,24
200,1,214,-420,33.448251,-112.07376200000002,28,Phoenix,US,04:01:56,2012-05-24,2012/5/24 04:01:56,6,False,4,24
201,1,188,-420,33.501412,-112.073821,109,Phoenix,US,04:18:11,2012-05-24,2012/5/24 04:18:11,10,False,4,24
202,1,196,-420,33.501622999999995,-112.074397,97,Phoenix,US,04:31:09,2012-05-24,2012/5/24 04:31:09,8,False,4,24
203,1,259,-420,33.503444,-112.073675,28,Phoenix,US,04:53:06,2012-05-24,2012/5/24 04:53:06,6,False,4,24
204,1,282,-420,33.501437,-112.07413,51,Phoenix,US,06:14:26,2012-05-24,2012/5/24 06:14:26,6,False,6,24
205,1,7,-420,33.435624,-112.003066,1,Phoenix,US,04:34:32,2012-05-26,2012/5/26 04:34:32,10,True,4,25
206,1,237,-420,33.436297,-112.000983,58,Phoenix,US,04:39:35,2012-05-26,2012/5/26 04:39:35,10,True,4,25
207,1,243,-420,33.436135,-111.99933500000002,23,Phoenix,US,04:43:01,2012-05-26,2012/5/26 04:43:01,10,True,4,25
208,1,250,-420,33.447844,-111.988,58,Phoenix,US,04:52:25,2012-05-26,2012/5/26 04:52:25,10,True,4,25
209,1,49,-420,33.448165,-111.98802,74,Phoenix,US,04:56:52,2012-05-26,2012/5/26 04:56:52,10,True,4,25
210,1,214,-420,33.448251,-112.07376200000002,28,Phoenix,US,05:21:12,2012-05-26,2012/5/26 05:21:12,6,True,5,25
211,1,214,-420,33.448251,-112.07376200000002,28,Phoenix,US,05:24:37,2012-05-26,2012/5/26 05:24:37,6,True,5,25
212,1,188,-420,33.501412,-112.073821,109,Phoenix,US,05:38:27,2012-05-26,2012/5/26 05:38:27,10,True,5,25
